text,span1,label
"The voice of rock'n'roll , in contrast , is almost unrelievedly soupy .","[1, 2]",1
We call it ‘ thirst ’ in lieu of a more accurate description .,"[4, 5]",0
"The wonderful thing about the human mind , Adam thought , is the way it copes when the worst happens .","[13, 14]",1
The disposal of both nuclear and non-nuclear wastes has proved to be of major public concern in recent years .,"[14, 15]",0
"But the most striking thing about Bagehot 's essay on Peel , in the light of the last full week of this election campaign , is that it simply does not apply to Major at all .","[23, 24]",1
A glossary of terms and acronyms used can be very helpful not only to the reader but also to the writer who is forced to consider carefully how he is using various technical terms .,"[31, 32]",0
"Dolphins swimming near the barrier altered their behaviour to avoid it , the result , the scientists believe , of them detecting sonar echoes from the reflectors .","[13, 14]",0
"That jarring manifestation of furious technology seemed as remote and ridiculous as a dream , as silence settled down on Kielderhead and the hawk 's whistle came down from the moors .","[26, 27]",0
His wife was telling him to saddle up and steal a fresh batch of cattle from his neighbour 's herds .,"[3, 4]",1
"As we have already implied , GIS has a role to play in all aspects of hazard research , from hazard monitoring , risk assessment and emergency planning to coping with an event and evaluating its consequences .","[4, 5]",0
Or : ‘ You give me all your lovin' And your turtle-dovin' . ’,"[11, 12]",1
"What is it tomorrow morning and evening , and what are we going to do in the afternoon without ?","[4, 5]",0
"In Kahlo 's work there is a powerful mix of these discourses , yet her role as an archetypal woman painter has come to dominate responses to her work .","[15, 16]",1
"Law personally conducted the negotiations with Gardner Sinclair over the sale of the Observer and the Pall Mall Gazette in 1914 ; this negotiation also demonstrates that , as well as producing information and nursing editors , the party had to work hard to keep some of the newspapers in business .","[31, 32]",1
"They were beginning to attract a penumbra of gallery-goers , as though they were offering a guided tour .","[2, 3]",0
"Harrison describes ( p. 369 ) the way in which the inner urban powder-keg leads to a vicious circle , with many victims , but few individual villains :","[27, 28]",1
That 's the only way you could actually make that work at all .,"[4, 5]",1
"In the first group session the counselling method is registered in the course tutor 's notes ( Menary , 1986 ) by the explanation : ‘ This session aims to get participants to consider the subject of alcohol in ways they had not thought of in the past ’ ( p. 3 ) .","[39, 40]",1
"The Picassos , according to Sotheby 's valuer , were ‘ sloppy ’ .","[7, 8]",0
"Thierry 's remote connection with the family of Godfrey de Bouillon , along with his marriage with Sybilla of Anjou , Fulk V 's daughter , gave him some claim to the throne of Jerusalem ; as a consequence , the aristocracy of Outremer viewed him and Philip with mixed feelings , expecting much of them , yet fearing their ambitions .","[49, 50]",1
"He started by writing occasional articles but in 1939 he wrote The State of Music , a trenchant and provocative assessment of the machinery of the musical profession at the time .","[23, 24]",1
"Labour sought to turn the general election into a referendum on the NHS , asking voters for a mandate to reverse the changes .","[14, 15]",1
"Penelope glared at her , turning an ungraceful scarlet , but Mrs Huntley held her ground .","[1, 2]",1
Labour hopes to transform the situation by increasing the number of A-levels to five for the brighter youngsters and providing grants for four-year training courses ( two years in a Further Education college followed by two with an employer ) for the rest .,"[16, 17]",1
"It would be unfair both to the vector potential and to quantum mechanics to say that none of those formulations have engineering applications ( in fact the most sensitive magnetometer built to date is based on that kind of theory ) , but by and large engineers would n't lose much sleep if the use of A were banned with immediate effect .","[22, 23]",1
"We should first consider the availability and quality of data concerning the populations who may be at risk from the storage and transport of hazardous substances , from toxic air pollution , from flooding and so on .","[29, 30]",0
Nor does it contemplate the knock-on consequences for Labour ministers of attempting to implement their programme while rebuilding the governmental machine .,"[17, 18]",1
"words that people are using I 've got now , so I do n't even think of it , it 's just there and I just talk normal that 's the idea really and if anybody asks you what you 're doing , then you tell them and it and you say , if you do n't wish to be on it , well","[26, 27]",0
"‘ He liberated us from the Turks and fought for our independence , ’ said a small boy who waited at the quayside amid a jostling crowd of former monarchs , visiting Serbian bishops and television crews .","[8, 9]",0
