text,span1,label
But one side branch shoots up very high and lets fall an avalanche of dark green pine needles .,"[4, 5]",0
"In other words , does English criminal law pick out the most heinous forms of killing as murders and manslaughters , or are the boundaries frozen by tradition ?","[25, 26]",1
"Yet this is by no means the only plan which the Community has in relation to the environment : Directorate-General XII ( that for Science , Research and Development ) has published details of an extensive R&D programme ( CEC 1990a ) and the Commission as a whole ( CEC 1990b ) has made public its plans to develop regular official statistics of the environment .","[31, 32]",0
"I told Northcliffe that if his people would make enquiries at our Central Office , he would find that our nightly regiment of speakers was at least as well worth reporting as the Radical contingent , but that I realized that from the Press point of view , no doubt , our speakers did not play up to the reporters by> handing them their speeches in advance , and by other tricks of the kind to which the Radical orators have recourse .","[8, 9]",1
"Mind you in the evening , if it gets quite chilly in the evenings so it might be a good jumper to wear in the evenings when we go for our evening walks by the sea .","[22, 23]",0
The abstract talk of commuting by rail or road being replaced by information technology finds a concrete expression in the idea of telecottages .,"[14, 15]",1
There 's a lot of banging and crashing on this tape .,"[5, 6]",0
"Dislocated from its political context , it hangs like a piñata above the teeming streets of the city ; decorative yet potentially explosive .","[7, 8]",1
"Just make sure you squeeze their knickers off , make them","[1, 2]",1
"Mrs Huntley sighed ; her brother whom she had loved , but knew to be self-indulgent to a fault , had done his niece real harm by leaving so much of his money away from the girl who had confidently believed herself to be his favourite thing on earth .","[27, 28]",1
"There were daunting moments in last night 's First Tuesday ( Yorkshire ) , but few of them matched that hint of a jackboot under the blue serge .","[18, 19]",1
"‘ Not particularly well , I imagine .","[6, 7]",0
"In the USA at least , there needs to be an improvement in scientists ' understandings of how to influence the allocation of funding for remedial measures or for further research ( see Kitsos and Ashe 1989 ) .","[19, 20]",0
I thought the man was dead .,"[1, 2]",0
"Perhaps the single most important conclusion to be drawn from this review is that the monitoring , modelling and management of the global environment are tasks which uniquely require the integration of skills and techniques from many disciplines .","[8, 9]",0
"Yes but then you see , in the in the old days Gordon , I mean , you you were very fortunate if you got three meals a day and and whatever you got you were glad of and used to eat it all .","[39, 40]",0
"I guess she really liked those , she only got moved because of er the","[9, 10]",0
"They briefly appeared on deck for lunch ; a meal which Rickie hardly touched , while Robin-Anne , despite her apparent frailty , attacked the sandwiches and salad with the savagery of a starving bear .","[23, 24]",1
"Many American jurisdictions have three degrees of murder — first-degree murder , requiring premeditation , and second- and third-degree murder , covering lesser shades of culpability .","[12, 13]",0
"At present , the executive takes decisions to release some murderers after only a few years and to keep others in prison for extremely long periods .","[5, 6]",1
"In the fifth group session entitled ‘ Focus on the Individual ’ , the counselling and the monitoring combine with the directing and assisting methods .","[5, 6]",0
"It was not that unpleasant memories were evoked , for these were always with him , his existence was inseparable from that old bitterness , but that a sight of the house , even the glimpse of a photograph , revived the precise feelings he had had — why , it must be getting on for eleven years ago .","[40, 41]",1
"His face was old and young , sardonic and knowing , amused and handsome ; the face of a man who has seen the world 's wickedness and knows how to match it with his own .","[11, 12]",1
"Gene Autry , the first TV cowboy , now 82 , says westerns dominated the early days of TV partly because they had lively , cheaply produced visuals , but mainly because early TV was starved of feature films by the studios .","[11, 12]",0
"Finally , after the third month passed with no rent received , Debbie phoned the tenants , asked them to pay her directly , and sent Landlords a recorded-delivery letter , which was returned , and finally one by ordinary post stating that Landlords were no longer employed as the managing agents .","[6, 7]",1
"‘ I 've had enough of your melodrama , ’ Adam snarled .","[11, 12]",1
"This leaves the Energy Secretary , Mr John Wakeham , with two options : he can either agree to underwrite any cost escalations in nuclear handling costs after privatisation , or he can swallow his pride , and pull all nuclear plant out of the impending sale .","[19, 20]",0
"Among those leaving was Cornelia , 22 , a young East Berliner destined , she said , for West Berlin via a very circuitous route .","[12, 13]",0
Go on !,"[0, 1]",1
He suggested that in early spatial searches for sites ‘ only a small number were ever identified in the first place because rigorous searches could not be performed by manual means with poor quality data ’ ( Openshaw 1980 : 289 ) .,"[27, 28]",0
"He would have been lying if he had recorded only the more accessible drama of the painter 's electric quarrels with Gauguin in the Yellow House in Arles , the distant necessary brother who supplied paint and love , the severed ear delivered to the whore in the brothel , the asylum fears .","[42, 43]",0
